"zip","industry","year","all","class1","class2","class3","class4","class5","class6","class7","class8","class9","weighted_all","weighted_class1","weighted_class2","weighted_class3","weighted_class4","weighted_class5","weighted_class6","weighted_class7","weighted_class8","weighted_class9"
10003,"Independent artists, writers, and performers",2005,126,121,2,1,1,1,0,0,0,0,371,242,14,15,30,70,0,0,0,0
10003,"Independent artists, writers, and performers",2006,135,123,10,1,0,0,1,0,0,0,501,246,70,15,0,0,170,0,0,0
10003,"Independent artists, writers, and performers",2007,185,177,5,3,0,0,0,0,0,0,434,354,35,45,0,0,0,0,0,0
10003,"Independent artists, writers, and performers",2008,203,194,6,2,1,0,0,0,0,0,490,388,42,30,30,0,0,0,0,0
10003,"Independent artists, writers, and performers",2009,198,190,5,1,2,0,0,0,0,0,490,380,35,15,60,0,0,0,0,0
10003,"Independent artists, writers, and performers",2010,215,208,5,1,1,0,0,0,0,0,496,416,35,15,30,0,0,0,0,0
10003,"Independent artists, writers, and performers",2011,219,212,6,1,0,0,0,0,0,0,481,424,42,15,0,0,0,0,0,0
10003,"Independent artists, writers, and performers",2012,250,242,3,4,1,0,0,0,0,0,595,484,21,60,30,0,0,0,0,0
10003,"Independent artists, writers, and performers",2013,271,263,3,4,1,0,0,0,0,0,637,526,21,60,30,0,0,0,0,0
10003,"Independent artists, writers, and performers",2014,294,285,4,4,1,0,0,0,0,0,688,570,28,60,30,0,0,0,0,0
10003,"Independent artists, writers, and performers",2015,314,305,5,3,1,0,0,0,0,0,720,610,35,45,30,0,0,0,0,0
10003,"Integrated record production/distribution",2005,3,1,0,1,0,1,0,0,0,0,87,2,0,15,0,70,0,0,0,0
10003,"Integrated record production/distribution",2006,2,0,1,0,0,1,0,0,0,0,77,0,7,0,0,70,0,0,0,0
10003,"Integrated record production/distribution",2007,2,1,0,0,0,1,0,0,0,0,72,2,0,0,0,70,0,0,0,0
10003,"Integrated record production/distribution",2008,3,0,1,0,0,2,0,0,0,0,147,0,7,0,0,140,0,0,0,0
10003,"Integrated record production/distribution",2009,2,0,1,0,0,1,0,0,0,0,77,0,7,0,0,70,0,0,0,0
10003,"Integrated record production/distribution",2010,2,0,1,0,0,1,0,0,0,0,77,0,7,0,0,70,0,0,0,0
10003,"Integrated record production/distribution",2011,2,0,1,0,0,1,0,0,0,0,77,0,7,0,0,70,0,0,0,0
10003,"Integrated record production/distribution",2012,4,2,0,0,0,1,1,0,0,0,244,4,0,0,0,70,170,0,0,0
10003,"Integrated record production/distribution",2013,3,1,0,0,0,1,1,0,0,0,242,2,0,0,0,70,170,0,0,0
10003,"Integrated record production/distribution",2014,3,1,0,0,0,0,2,0,0,0,342,2,0,0,0,0,340,0,0,0
10003,"Integrated record production/distribution",2015,3,1,0,0,0,0,2,0,0,0,342,2,0,0,0,0,340,0,0,0
10003,"Motion picture and video distribution",2007,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10003,"Motion picture and video distribution",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10003,"Motion picture and video distribution",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10003,"Motion picture and video distribution",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10003,"Motion picture and video distribution",2011,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10003,"Motion picture and video distribution",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10003,"Motion picture and video distribution",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10003,"Motion picture and video production",2005,68,58,5,2,2,0,0,1,0,0,611,116,35,30,60,0,0,370,0,0
10003,"Motion picture and video production",2006,75,61,5,6,2,0,1,0,0,0,477,122,35,90,60,0,170,0,0,0
10003,"Motion picture and video production",2007,70,54,10,3,2,0,1,0,0,0,453,108,70,45,60,0,170,0,0,0
10003,"Motion picture and video production",2008,76,59,9,5,2,0,1,0,0,0,486,118,63,75,60,0,170,0,0,0
10003,"Motion picture and video production",2009,83,66,8,6,2,0,1,0,0,0,508,132,56,90,60,0,170,0,0,0
10003,"Motion picture and video production",2010,91,75,7,4,3,1,1,0,0,0,589,150,49,60,90,70,170,0,0,0
10003,"Motion picture and video production",2011,93,74,11,4,4,0,0,0,0,0,405,148,77,60,120,0,0,0,0,0
10003,"Motion picture and video production",2012,84,68,9,2,4,1,0,0,0,0,419,136,63,30,120,70,0,0,0,0
10003,"Motion picture and video production",2013,88,75,8,2,2,1,0,0,0,0,366,150,56,30,60,70,0,0,0,0
10003,"Motion picture and video production",2014,83,70,8,3,2,0,0,0,0,0,301,140,56,45,60,0,0,0,0,0
10003,"Motion picture and video production",2015,82,68,10,2,1,1,0,0,0,0,336,136,70,30,30,70,0,0,0,0
10003,"Museums",2005,8,5,2,0,1,0,0,0,0,0,54,10,14,0,30,0,0,0,0,0
10003,"Museums",2006,10,6,3,1,0,0,0,0,0,0,48,12,21,15,0,0,0,0,0,0
10003,"Museums",2007,11,6,2,3,0,0,0,0,0,0,71,12,14,45,0,0,0,0,0,0
10003,"Museums",2008,11,5,2,3,1,0,0,0,0,0,99,10,14,45,30,0,0,0,0,0
10003,"Museums",2009,10,5,1,2,2,0,0,0,0,0,107,10,7,30,60,0,0,0,0,0
10003,"Museums",2010,11,7,0,3,1,0,0,0,0,0,89,14,0,45,30,0,0,0,0,0
10003,"Museums",2011,8,3,1,2,2,0,0,0,0,0,103,6,7,30,60,0,0,0,0,0
10003,"Museums",2012,7,3,0,1,3,0,0,0,0,0,111,6,0,15,90,0,0,0,0,0
10003,"Museums",2013,7,3,0,1,3,0,0,0,0,0,111,6,0,15,90,0,0,0,0,0
10003,"Museums",2014,8,4,0,2,2,0,0,0,0,0,98,8,0,30,60,0,0,0,0,0
10003,"Museums",2015,8,4,0,2,2,0,0,0,0,0,98,8,0,30,60,0,0,0,0,0
10003,"Music publishers",2005,5,3,0,1,1,0,0,0,0,0,51,6,0,15,30,0,0,0,0,0
10003,"Music publishers",2006,5,3,0,1,1,0,0,0,0,0,51,6,0,15,30,0,0,0,0,0
10003,"Music publishers",2007,6,3,0,2,1,0,0,0,0,0,66,6,0,30,30,0,0,0,0,0
10003,"Music publishers",2008,6,3,1,1,1,0,0,0,0,0,58,6,7,15,30,0,0,0,0,0
10003,"Music publishers",2009,7,5,1,0,1,0,0,0,0,0,47,10,7,0,30,0,0,0,0,0
10003,"Music publishers",2010,7,5,0,1,1,0,0,0,0,0,55,10,0,15,30,0,0,0,0,0
10003,"Music publishers",2011,6,2,1,1,1,1,0,0,0,0,126,4,7,15,30,70,0,0,0,0
10003,"Music publishers",2012,5,3,1,1,0,0,0,0,0,0,28,6,7,15,0,0,0,0,0,0
10003,"Music publishers",2013,3,1,1,1,0,0,0,0,0,0,24,2,7,15,0,0,0,0,0,0
10003,"Music publishers",2014,3,1,1,1,0,0,0,0,0,0,24,2,7,15,0,0,0,0,0,0
10003,"Music publishers",2015,5,2,1,1,1,0,0,0,0,0,56,4,7,15,30,0,0,0,0,0
10003,"Musical groups and artists",2005,13,10,2,1,0,0,0,0,0,0,49,20,14,15,0,0,0,0,0,0
10003,"Musical groups and artists",2006,13,11,2,0,0,0,0,0,0,0,36,22,14,0,0,0,0,0,0,0
10003,"Musical groups and artists",2007,14,10,3,0,1,0,0,0,0,0,71,20,21,0,30,0,0,0,0,0
10003,"Musical groups and artists",2008,18,16,2,0,0,0,0,0,0,0,46,32,14,0,0,0,0,0,0,0
10003,"Musical groups and artists",2009,15,13,2,0,0,0,0,0,0,0,40,26,14,0,0,0,0,0,0,0
10003,"Musical groups and artists",2010,12,9,3,0,0,0,0,0,0,0,39,18,21,0,0,0,0,0,0,0
10003,"Musical groups and artists",2011,13,11,2,0,0,0,0,0,0,0,36,22,14,0,0,0,0,0,0,0
10003,"Musical groups and artists",2012,15,14,1,0,0,0,0,0,0,0,35,28,7,0,0,0,0,0,0,0
10003,"Musical groups and artists",2013,10,9,1,0,0,0,0,0,0,0,25,18,7,0,0,0,0,0,0,0
10003,"Musical groups and artists",2014,6,5,1,0,0,0,0,0,0,0,17,10,7,0,0,0,0,0,0,0
10003,"Musical groups and artists",2015,8,6,2,0,0,0,0,0,0,0,26,12,14,0,0,0,0,0,0,0
10003,"Record production",2005,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10003,"Record production",2006,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10003,"Record production",2007,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10003,"Record production",2008,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10003,"Record production",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10003,"Record production",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10003,"Record production",2011,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10003,"Record production",2012,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
10003,"Record production",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10003,"Record production",2014,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10003,"Record production",2015,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10003,"Sound recording studios",2005,8,6,2,0,0,0,0,0,0,0,26,12,14,0,0,0,0,0,0,0
10003,"Sound recording studios",2006,9,6,2,1,0,0,0,0,0,0,41,12,14,15,0,0,0,0,0,0
10003,"Sound recording studios",2007,11,9,2,0,0,0,0,0,0,0,32,18,14,0,0,0,0,0,0,0
10003,"Sound recording studios",2008,11,10,0,1,0,0,0,0,0,0,35,20,0,15,0,0,0,0,0,0
10003,"Sound recording studios",2009,7,5,1,1,0,0,0,0,0,0,32,10,7,15,0,0,0,0,0,0
10003,"Sound recording studios",2010,8,6,1,1,0,0,0,0,0,0,34,12,7,15,0,0,0,0,0,0
10003,"Sound recording studios",2011,10,9,0,1,0,0,0,0,0,0,33,18,0,15,0,0,0,0,0,0
10003,"Sound recording studios",2012,10,6,2,2,0,0,0,0,0,0,56,12,14,30,0,0,0,0,0,0
10003,"Sound recording studios",2013,11,6,2,3,0,0,0,0,0,0,71,12,14,45,0,0,0,0,0,0
10003,"Sound recording studios",2014,8,5,2,1,0,0,0,0,0,0,39,10,14,15,0,0,0,0,0,0
10003,"Sound recording studios",2015,5,4,0,0,1,0,0,0,0,0,38,8,0,0,30,0,0,0,0,0
10003,"Theater companies and dinner theaters",2005,28,15,2,1,5,2,1,2,0,0,1259,30,14,15,150,140,170,740,0,0
10003,"Theater companies and dinner theaters",2006,26,10,6,1,5,2,1,1,0,0,907,20,42,15,150,140,170,370,0,0
10003,"Theater companies and dinner theaters",2007,25,13,1,2,5,1,1,2,0,0,1193,26,7,30,150,70,170,740,0,0
10003,"Theater companies and dinner theaters",2008,27,13,3,3,4,2,1,1,0,0,892,26,21,45,120,140,170,370,0,0
10003,"Theater companies and dinner theaters",2009,23,12,2,1,5,2,0,1,0,0,713,24,14,15,150,140,0,370,0,0
10003,"Theater companies and dinner theaters",2010,28,12,5,3,3,3,1,1,0,0,944,24,35,45,90,210,170,370,0,0
10003,"Theater companies and dinner theaters",2011,31,16,3,5,4,2,0,1,0,0,758,32,21,75,120,140,0,370,0,0
10003,"Theater companies and dinner theaters",2012,31,17,2,4,6,0,1,1,0,0,828,34,14,60,180,0,170,370,0,0
10003,"Theater companies and dinner theaters",2013,31,17,2,5,4,1,1,1,0,0,853,34,14,75,120,70,170,370,0,0
10003,"Theater companies and dinner theaters",2014,33,21,3,3,2,2,1,0,1,0,1218,42,21,45,60,140,170,0,740,0
10003,"Theater companies and dinner theaters",2015,40,24,7,2,3,2,1,0,1,0,1267,48,49,30,90,140,170,0,740,0
10004,"Fine arts schools",2012,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10004,"Fine arts schools",2013,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10004,"Fine arts schools",2014,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10004,"Fine arts schools",2015,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10004,"Independent artists, writers, and performers",2005,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2006,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2007,8,7,1,0,0,0,0,0,0,0,21,14,7,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2008,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2009,8,6,1,0,1,0,0,0,0,0,49,12,7,0,30,0,0,0,0,0
10004,"Independent artists, writers, and performers",2010,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2011,6,5,1,0,0,0,0,0,0,0,17,10,7,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2012,9,9,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2013,12,11,1,0,0,0,0,0,0,0,29,22,7,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2014,10,9,1,0,0,0,0,0,0,0,25,18,7,0,0,0,0,0,0,0
10004,"Independent artists, writers, and performers",2015,8,7,0,1,0,0,0,0,0,0,29,14,0,15,0,0,0,0,0,0
10004,"Motion picture and video distribution",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Motion picture and video production",2005,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10004,"Motion picture and video production",2006,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
10004,"Motion picture and video production",2007,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10004,"Motion picture and video production",2008,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
10004,"Motion picture and video production",2009,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10004,"Motion picture and video production",2010,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10004,"Motion picture and video production",2011,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10004,"Motion picture and video production",2012,7,6,0,0,1,0,0,0,0,0,42,12,0,0,30,0,0,0,0,0
10004,"Motion picture and video production",2013,10,9,0,1,0,0,0,0,0,0,33,18,0,15,0,0,0,0,0,0
10004,"Motion picture and video production",2014,11,9,1,0,1,0,0,0,0,0,55,18,7,0,30,0,0,0,0,0
10004,"Motion picture and video production",2015,10,8,0,0,2,0,0,0,0,0,76,16,0,0,60,0,0,0,0,0
10004,"Museums",2005,5,1,2,1,0,0,1,0,0,0,201,2,14,15,0,0,170,0,0,0
10004,"Museums",2006,6,2,2,1,0,0,1,0,0,0,203,4,14,15,0,0,170,0,0,0
10004,"Museums",2007,3,0,1,2,0,0,0,0,0,0,37,0,7,30,0,0,0,0,0,0
10004,"Museums",2008,3,0,1,1,1,0,0,0,0,0,52,0,7,15,30,0,0,0,0,0
10004,"Museums",2009,2,0,1,1,0,0,0,0,0,0,22,0,7,15,0,0,0,0,0,0
10004,"Museums",2010,2,0,0,2,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0
10004,"Museums",2011,3,1,1,1,0,0,0,0,0,0,24,2,7,15,0,0,0,0,0,0
10004,"Museums",2012,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10004,"Museums",2013,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10004,"Museums",2014,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10004,"Museums",2015,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10004,"Music publishers",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Music publishers",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Music publishers",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Music publishers",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Music publishers",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Music publishers",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Music publishers",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Musical groups and artists",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Musical groups and artists",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Musical groups and artists",2007,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
10004,"Musical groups and artists",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Sound recording studios",2012,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Theater companies and dinner theaters",2005,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10004,"Theater companies and dinner theaters",2006,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10004,"Theater companies and dinner theaters",2007,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10004,"Theater companies and dinner theaters",2008,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10004,"Theater companies and dinner theaters",2011,1,0,0,0,1,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0
10004,"Theater companies and dinner theaters",2012,2,1,0,0,0,0,0,1,0,0,372,2,0,0,0,0,0,370,0,0
10004,"Theater companies and dinner theaters",2013,2,1,0,0,0,0,0,1,0,0,372,2,0,0,0,0,0,370,0,0
10004,"Theater companies and dinner theaters",2014,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
10004,"Theater companies and dinner theaters",2015,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
10005,"Dance companies",2011,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10005,"Fine arts schools",2005,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10005,"Fine arts schools",2006,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Fine arts schools",2007,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2005,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2006,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2007,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2008,4,4,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2009,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2010,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2011,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2012,8,8,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2013,6,5,1,0,0,0,0,0,0,0,17,10,7,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2014,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10005,"Independent artists, writers, and performers",2015,7,6,0,0,1,0,0,0,0,0,42,12,0,0,30,0,0,0,0,0
10005,"Motion picture and video distribution",2005,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Motion picture and video distribution",2006,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Motion picture and video distribution",2007,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Motion picture and video distribution",2008,2,0,0,2,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0
10005,"Motion picture and video distribution",2009,2,0,0,1,1,0,0,0,0,0,45,0,0,15,30,0,0,0,0,0
10005,"Motion picture and video distribution",2010,2,0,0,1,1,0,0,0,0,0,45,0,0,15,30,0,0,0,0,0
10005,"Motion picture and video distribution",2011,2,0,0,1,1,0,0,0,0,0,45,0,0,15,30,0,0,0,0,0
10005,"Motion picture and video distribution",2012,2,0,0,1,1,0,0,0,0,0,45,0,0,15,30,0,0,0,0,0
10005,"Motion picture and video distribution",2013,2,0,0,1,1,0,0,0,0,0,45,0,0,15,30,0,0,0,0,0
10005,"Motion picture and video distribution",2014,3,1,0,1,1,0,0,0,0,0,47,2,0,15,30,0,0,0,0,0
10005,"Motion picture and video distribution",2015,2,0,0,1,1,0,0,0,0,0,45,0,0,15,30,0,0,0,0,0
10005,"Motion picture and video production",2005,2,1,1,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0
10005,"Motion picture and video production",2006,3,2,1,0,0,0,0,0,0,0,11,4,7,0,0,0,0,0,0,0
10005,"Motion picture and video production",2007,7,6,0,1,0,0,0,0,0,0,27,12,0,15,0,0,0,0,0,0
10005,"Motion picture and video production",2008,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10005,"Motion picture and video production",2009,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
10005,"Motion picture and video production",2010,6,4,2,0,0,0,0,0,0,0,22,8,14,0,0,0,0,0,0,0
10005,"Motion picture and video production",2011,6,4,2,0,0,0,0,0,0,0,22,8,14,0,0,0,0,0,0,0
10005,"Motion picture and video production",2012,6,4,2,0,0,0,0,0,0,0,22,8,14,0,0,0,0,0,0,0
10005,"Motion picture and video production",2013,4,3,1,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0
10005,"Motion picture and video production",2014,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10005,"Motion picture and video production",2015,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10005,"Museums",2005,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Museums",2006,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Museums",2007,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Museums",2008,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Museums",2009,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Museums",2010,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Museums",2011,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10005,"Museums",2012,2,0,0,2,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0
10005,"Museums",2013,2,0,1,1,0,0,0,0,0,0,22,0,7,15,0,0,0,0,0,0
10005,"Museums",2014,2,0,1,1,0,0,0,0,0,0,22,0,7,15,0,0,0,0,0,0
10005,"Museums",2015,2,0,1,1,0,0,0,0,0,0,22,0,7,15,0,0,0,0,0,0
10005,"Music publishers",2011,2,1,0,0,0,0,1,0,0,0,172,2,0,0,0,0,170,0,0,0
10005,"Music publishers",2012,3,0,1,1,0,0,1,0,0,0,192,0,7,15,0,0,170,0,0,0
10005,"Music publishers",2013,3,0,1,1,0,0,1,0,0,0,192,0,7,15,0,0,170,0,0,0
10005,"Music publishers",2014,3,0,1,1,0,0,1,0,0,0,192,0,7,15,0,0,170,0,0,0
10005,"Music publishers",2015,3,0,2,0,0,0,1,0,0,0,184,0,14,0,0,0,170,0,0,0
10005,"Musical groups and artists",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Musical groups and artists",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Musical groups and artists",2015,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Record production",2005,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Record production",2006,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Record production",2007,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Sound recording studios",2011,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Sound recording studios",2012,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10005,"Sound recording studios",2013,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10005,"Sound recording studios",2014,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10005,"Sound recording studios",2015,1,0,1,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0
10005,"Theater companies and dinner theaters",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Theater companies and dinner theaters",2014,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10005,"Theater companies and dinner theaters",2015,2,1,0,0,0,0,1,0,0,0,172,2,0,0,0,0,170,0,0,0
10006,"Dance companies",2013,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10006,"Fine arts schools",2009,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10006,"Fine arts schools",2010,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2005,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2006,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2007,3,3,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2008,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2009,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2010,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2011,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2012,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2013,5,5,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2014,6,6,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0
10006,"Independent artists, writers, and performers",2015,7,7,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
10006,"Motion picture and video production",2005,2,1,0,1,0,0,0,0,0,0,17,2,0,15,0,0,0,0,0,0
10006,"Motion picture and video production",2006,5,2,1,0,2,0,0,0,0,0,71,4,7,0,60,0,0,0,0,0
